id,post_id,topic_id,post_number,created_at,updated_at,deleted_at,deleted_by
3259065,1293756,36244,418,2017-06-22 16:36:01 UTC,2017-06-22 16:36:01 UTC,,
3259066,1293681,36244,417,2017-06-22 16:36:02 UTC,2017-06-22 16:36:02 UTC,,
3259067,1293763,36244,419,2017-06-22 16:36:03 UTC,2017-06-22 16:36:03 UTC,,
3259068,1293766,36244,420,2017-06-22 16:36:04 UTC,2017-06-22 16:36:04 UTC,,
3259137,1293777,35391,5901,2017-06-22 17:14:24 UTC,2017-06-22 17:14:24 UTC,,
3259142,1293812,35391,5934,2017-06-22 17:15:45 UTC,2017-06-22 17:15:45 UTC,,
3259146,1293814,35391,5935,2017-06-22 17:16:10 UTC,2017-06-22 17:16:10 UTC,,
3259151,1293820,35391,5940,2017-06-22 17:17:15 UTC,2017-06-22 17:17:15 UTC,,
3259154,1293823,35391,5943,2017-06-22 17:17:52 UTC,2017-06-22 17:17:52 UTC,,
3259158,1293825,35391,5945,2017-06-22 17:18:38 UTC,2017-06-22 17:18:38 UTC,,
3259141,1293788,34995,4681,2017-06-22 17:15:17 UTC,2017-06-22 17:15:17 UTC,,
3259147,1293816,35391,5937,2017-06-22 17:16:16 UTC,2017-06-22 17:16:16 UTC,,
3259169,1293838,35391,5957,2017-06-22 17:20:54 UTC,2017-06-22 17:20:54 UTC,,
3259171,1293839,35391,5958,2017-06-22 17:21:34 UTC,2017-06-22 17:21:34 UTC,,
3259178,1293856,35391,5973,2017-06-22 17:25:02 UTC,2017-06-22 17:25:02 UTC,,
3259179,1293859,35391,5976,2017-06-22 17:25:32 UTC,2017-06-22 17:25:32 UTC,,
3259181,1293864,35391,5979,2017-06-22 17:26:25 UTC,2017-06-22 17:26:25 UTC,,
3259190,1293878,35391,5992,2017-06-22 17:29:03 UTC,2017-06-22 17:29:03 UTC,,
3259192,1293882,35391,5996,2017-06-22 17:29:12 UTC,2017-06-22 17:29:12 UTC,,
3281139,1303396,35103,601,2017-06-28 18:57:43 UTC,2017-06-28 18:57:43 UTC,,
3259197,1293889,35391,6002,2017-06-22 17:30:43 UTC,2017-06-22 17:30:43 UTC,,
3149356,1243009,35421,40,2017-05-25 04:55:45 UTC,2017-05-25 04:55:45 UTC,,
3281233,1288773,36050,8,2017-06-28 19:18:00 UTC,2017-06-28 19:18:00 UTC,,
3282282,1303815,35103,624,2017-06-29 00:48:30 UTC,2017-06-29 00:48:30 UTC,,
3259162,1293830,35391,5949,2017-06-22 17:19:10 UTC,2017-06-22 17:19:10 UTC,,
3259163,1293831,35391,5950,2017-06-22 17:19:33 UTC,2017-06-22 17:19:33 UTC,,
3259182,1293866,35391,5981,2017-06-22 17:26:32 UTC,2017-06-22 17:26:32 UTC,,
3273305,1300171,34848,302,2017-06-26 18:07:44 UTC,2017-06-26 18:07:44 UTC,,
3273306,1300168,34848,301,2017-06-26 18:07:46 UTC,2017-06-26 18:07:46 UTC,,
3273307,1300164,34848,300,2017-06-26 18:07:48 UTC,2017-06-26 18:07:48 UTC,,
3149724,1243057,35415,22,2017-05-25 12:40:49 UTC,2017-05-25 12:40:49 UTC,,
3149725,1243048,34937,7,2017-05-25 12:41:05 UTC,2017-05-25 12:41:05 UTC,,
3149727,1243059,34937,8,2017-05-25 12:41:09 UTC,2017-05-25 12:41:09 UTC,,
3149728,1243060,34937,9,2017-05-25 12:41:10 UTC,2017-05-25 12:41:10 UTC,,
3149729,1243061,34937,10,2017-05-25 12:41:11 UTC,2017-05-25 12:41:11 UTC,,
3149732,1243070,35202,30,2017-05-25 12:42:41 UTC,2017-05-25 12:42:41 UTC,,
3149733,1243056,35114,44,2017-05-25 12:43:10 UTC,2017-05-25 12:43:10 UTC,,
3149734,1243075,35114,45,2017-05-25 12:43:12 UTC,2017-05-25 12:43:12 UTC,,
3149736,1243046,34601,318,2017-05-25 12:44:21 UTC,2017-05-25 12:44:21 UTC,,
3149742,1219064,34937,1,2017-05-25 12:56:58 UTC,2017-05-25 12:56:58 UTC,,
3149821,1243158,34601,326,2017-05-25 13:40:43 UTC,2017-05-25 13:40:43 UTC,,
3149835,1243168,35114,46,2017-05-25 13:49:57 UTC,2017-05-25 13:49:57 UTC,,
3149818,1243154,34601,323,2017-05-25 13:40:31 UTC,2017-05-25 13:40:31 UTC,,
3149819,1243155,34601,324,2017-05-25 13:40:36 UTC,2017-05-25 13:40:36 UTC,,
3149820,1243156,34601,325,2017-05-25 13:40:38 UTC,2017-05-25 13:40:38 UTC,,
3149841,1243176,34601,332,2017-05-25 13:53:14 UTC,2017-05-25 13:53:14 UTC,,
3149892,1243207,34438,315,2017-05-25 14:16:47 UTC,2017-05-25 14:16:47 UTC,,
3149896,1243214,35150,26,2017-05-25 14:17:23 UTC,2017-05-25 14:17:23 UTC,,
3149737,1243054,34601,319,2017-05-25 12:45:19 UTC,2017-05-25 12:45:19 UTC,,
3149738,1243055,34601,320,2017-05-25 12:45:19 UTC,2017-05-25 12:45:19 UTC,,
3149822,1243162,34601,327,2017-05-25 13:41:51 UTC,2017-05-25 13:41:51 UTC,,
3149830,1243164,34601,328,2017-05-25 13:49:16 UTC,2017-05-25 13:49:16 UTC,,
3149836,1243170,34601,330,2017-05-25 13:50:19 UTC,2017-05-25 13:50:19 UTC,,
3149848,1243178,34601,334,2017-05-25 13:55:15 UTC,2017-05-25 13:55:15 UTC,,
3259172,1293842,35391,5960,2017-06-22 17:22:04 UTC,2017-06-22 17:22:04 UTC,2017-06-22 17:22:27 UTC,other
3259175,1293843,35391,5961,2017-06-22 17:23:01 UTC,2017-06-22 17:23:01 UTC,,
3259176,1293849,35391,5967,2017-06-22 17:23:25 UTC,2017-06-22 17:23:25 UTC,,
3259180,1293860,35391,5977,2017-06-22 17:25:56 UTC,2017-06-22 17:25:56 UTC,,
3259183,1293868,35391,5982,2017-06-22 17:26:53 UTC,2017-06-22 17:26:53 UTC,,
3149887,1243204,35150,21,2017-05-25 14:16:12 UTC,2017-05-25 14:16:12 UTC,,
3149888,1243206,35150,22,2017-05-25 14:16:13 UTC,2017-05-25 14:16:13 UTC,,
3149889,1243208,35150,23,2017-05-25 14:16:14 UTC,2017-05-25 14:16:14 UTC,,
3149890,1243209,35150,24,2017-05-25 14:16:15 UTC,2017-05-25 14:16:15 UTC,,
3150004,1243229,34438,321,2017-05-25 14:27:22 UTC,2017-05-25 14:27:22 UTC,2017-05-25 14:28:43 UTC,other
3259165,1293834,35391,5953,2017-06-22 17:20:16 UTC,2017-06-22 17:20:16 UTC,,
3259173,1293846,35391,5964,2017-06-22 17:22:56 UTC,2017-06-22 17:22:56 UTC,,
3259174,1293845,35391,5963,2017-06-22 17:22:59 UTC,2017-06-22 17:22:59 UTC,,
3259177,1293852,35391,5970,2017-06-22 17:24:14 UTC,2017-06-22 17:24:14 UTC,,
3259191,1293879,35391,5993,2017-06-22 17:29:03 UTC,2017-06-22 17:29:03 UTC,,
3279113,1302612,35103,583,2017-06-28 00:04:11 UTC,2017-06-28 00:04:11 UTC,,
3150021,1243234,34438,324,2017-05-25 14:39:26 UTC,2017-05-25 14:39:26 UTC,,
3149982,1243216,34438,317,2017-05-25 14:23:08 UTC,2017-05-25 14:23:08 UTC,,
3150012,1243230,34438,322,2017-05-25 14:30:15 UTC,2017-05-25 14:30:15 UTC,,
3150082,1243257,35150,32,2017-05-25 14:56:02 UTC,2017-05-25 14:56:02 UTC,,
3150106,1243269,35150,36,2017-05-25 15:00:41 UTC,2017-05-25 15:00:41 UTC,,
3259185,1293875,35391,5989,2017-06-22 17:28:08 UTC,2017-06-22 17:28:08 UTC,,
3279114,1302616,35103,584,2017-06-28 00:04:14 UTC,2017-06-28 00:04:14 UTC,,
3281234,1273265,36050,1,2017-06-28 19:18:06 UTC,2017-06-28 19:18:06 UTC,,
3281235,1275912,36050,5,2017-06-28 19:18:07 UTC,2017-06-28 19:18:07 UTC,,
3149997,1243225,34438,319,2017-05-25 14:26:04 UTC,2017-05-25 14:26:04 UTC,,
3150024,1243236,34438,325,2017-05-25 14:39:51 UTC,2017-05-25 14:39:51 UTC,,
3150051,1243239,34438,327,2017-05-25 14:48:28 UTC,2017-05-25 14:48:28 UTC,,
3150053,1243240,35150,28,2017-05-25 14:48:53 UTC,2017-05-25 14:48:53 UTC,,
3150088,1243265,34438,332,2017-05-25 14:58:48 UTC,2017-05-25 14:58:48 UTC,,
3150112,1243271,35150,38,2017-05-25 15:01:23 UTC,2017-05-25 15:01:23 UTC,,
3150130,1243276,35150,42,2017-05-25 15:04:25 UTC,2017-05-25 15:04:25 UTC,,
3150144,1243278,34438,334,2017-05-25 15:12:21 UTC,2017-05-25 15:12:21 UTC,,
3150151,1243296,34438,336,2017-05-25 15:18:34 UTC,2017-05-25 15:18:34 UTC,,
3150074,1243249,35150,30,2017-05-25 14:53:43 UTC,2017-05-25 14:53:43 UTC,,
3150078,1243250,34438,329,2017-05-25 14:54:02 UTC,2017-05-25 14:54:02 UTC,,
3150087,1243266,35150,34,2017-05-25 14:58:33 UTC,2017-05-25 14:58:33 UTC,,
3259242,1293906,35391,6014,2017-06-22 18:25:31 UTC,2017-06-22 18:25:31 UTC,,
3259243,1293914,35391,6021,2017-06-22 18:25:33 UTC,2017-06-22 18:25:33 UTC,,
3259244,1293918,35391,6025,2017-06-22 18:25:37 UTC,2017-06-22 18:25:37 UTC,,
3259245,1293951,35391,6050,2017-06-22 18:25:47 UTC,2017-06-22 18:25:47 UTC,,
3150129,1243274,35150,41,2017-05-25 15:04:23 UTC,2017-05-25 15:04:23 UTC,,
3150198,1243304,34438,338,2017-05-25 15:54:32 UTC,2017-05-25 15:54:32 UTC,,
3226281,1276635,36104,26,2017-06-13 19:32:28 UTC,2017-06-13 19:32:28 UTC,,
3259251,1293973,35391,6071,2017-06-22 18:27:49 UTC,2017-06-22 18:27:49 UTC,,
3259268,1293983,35391,6080,2017-06-22 18:30:35 UTC,2017-06-22 18:30:35 UTC,,
3259270,1293986,35391,6082,2017-06-22 18:31:49 UTC,2017-06-22 18:31:49 UTC,,
3259271,1293987,35391,6083,2017-06-22 18:31:49 UTC,2017-06-22 18:31:49 UTC,,
3259273,1293997,35391,6092,2017-06-22 18:34:41 UTC,2017-06-22 18:34:41 UTC,,
3259292,1294012,35391,6102,2017-06-22 18:41:48 UTC,2017-06-22 18:41:48 UTC,,
3259267,1293977,35391,6075,2017-06-22 18:29:42 UTC,2017-06-22 18:29:42 UTC,,
3281236,1275913,36050,6,2017-06-28 19:18:07 UTC,2017-06-28 19:18:07 UTC,,
3259282,1293999,36244,421,2017-06-22 18:38:34 UTC,2017-06-22 18:38:34 UTC,,
3150360,1243333,34438,340,2017-05-25 17:02:09 UTC,2017-05-25 17:02:09 UTC,,
3150361,1243352,35150,44,2017-05-25 17:02:25 UTC,2017-05-25 17:02:25 UTC,,
3150366,1243401,35150,46,2017-05-25 17:03:22 UTC,2017-05-25 17:03:22 UTC,,
3150369,1243406,35150,48,2017-05-25 17:05:15 UTC,2017-05-25 17:05:15 UTC,,
3150370,1243407,35150,49,2017-05-25 17:06:41 UTC,2017-05-25 17:06:41 UTC,,
3150581,1243504,35150,51,2017-05-25 18:11:42 UTC,2017-05-25 18:11:42 UTC,,
3150596,1243516,35434,17,2017-05-25 18:18:57 UTC,2017-05-25 18:18:57 UTC,,
3150602,1243518,35434,19,2017-05-25 18:19:48 UTC,2017-05-25 18:19:48 UTC,,
3150563,1243414,34848,263,2017-05-25 18:02:07 UTC,2017-05-25 18:02:07 UTC,,
3150583,1241565,35406,1,2017-05-25 18:13:40 UTC,2017-05-25 18:13:40 UTC,,
3150603,1243519,35434,20,2017-05-25 18:20:21 UTC,2017-05-25 18:20:21 UTC,,
3150604,1243521,35434,22,2017-05-25 18:22:01 UTC,2017-05-25 18:22:01 UTC,,
3150629,1243525,35406,28,2017-05-25 18:41:32 UTC,2017-05-25 18:41:32 UTC,,
3150674,1243556,34601,336,2017-05-25 19:09:10 UTC,2017-05-25 19:09:10 UTC,,
3150713,1243583,34848,269,2017-05-25 19:19:43 UTC,2017-05-25 19:19:43 UTC,,
3150701,1243581,34848,267,2017-05-25 19:19:00 UTC,2017-05-25 19:19:00 UTC,,
3150676,1243564,34601,338,2017-05-25 19:11:31 UTC,2017-05-25 19:11:31 UTC,,
3150698,1243578,34848,266,2017-05-25 19:18:34 UTC,2017-05-25 19:18:34 UTC,,
3150707,1243579,35150,57,2017-05-25 19:19:21 UTC,2017-05-25 19:19:21 UTC,,
3150714,1243586,35150,59,2017-05-25 19:21:14 UTC,2017-05-25 19:21:14 UTC,,
3150721,1243588,34848,271,2017-05-25 19:31:12 UTC,2017-05-25 19:31:12 UTC,,
3150722,1243589,34438,341,2017-05-25 19:31:18 UTC,2017-05-25 19:31:18 UTC,,
3150770,1243595,35150,61,2017-05-25 19:46:38 UTC,2017-05-25 19:46:38 UTC,,
3150771,1243599,35150,62,2017-05-25 19:46:38 UTC,2017-05-25 19:46:38 UTC,,
3150678,1243568,34601,340,2017-05-25 19:13:25 UTC,2017-05-25 19:13:25 UTC,,
3150772,1243603,35150,63,2017-05-25 19:46:44 UTC,2017-05-25 19:46:44 UTC,,
3150811,1243610,35150,67,2017-05-25 19:58:53 UTC,2017-05-25 19:58:53 UTC,,
3150812,1243611,35150,68,2017-05-25 19:58:57 UTC,2017-05-25 19:58:57 UTC,,
3150813,1243614,35150,69,2017-05-25 19:58:59 UTC,2017-05-25 19:58:59 UTC,,
3150814,1243615,35150,70,2017-05-25 19:59:01 UTC,2017-05-25 19:59:01 UTC,,
3150815,1243617,35150,71,2017-05-25 19:59:09 UTC,2017-05-25 19:59:09 UTC,,
3150679,1243570,34848,264,2017-05-25 19:14:11 UTC,2017-05-25 19:14:11 UTC,,
3150680,1243575,35150,55,2017-05-25 19:16:13 UTC,2017-05-25 19:16:13 UTC,,
3259340,1294061,36244,423,2017-06-22 19:17:57 UTC,2017-06-22 19:17:57 UTC,,
3259341,1294043,36244,422,2017-06-22 19:18:00 UTC,2017-06-22 19:18:00 UTC,,
3150877,1243644,35150,75,2017-05-25 20:13:50 UTC,2017-05-25 20:13:50 UTC,,
3259398,1294207,36244,424,2017-06-22 19:48:01 UTC,2017-06-22 19:48:01 UTC,,
3259412,1294218,35391,6263,2017-06-22 19:52:09 UTC,2017-06-22 19:52:09 UTC,,
3259424,1294232,36244,427,2017-06-22 19:53:33 UTC,2017-06-22 19:53:33 UTC,,
3259408,1294225,36320,3,2017-06-22 19:51:58 UTC,2017-06-22 19:51:58 UTC,,
3259655,1294377,35103,453,2017-06-22 20:25:00 UTC,2017-06-22 20:25:00 UTC,,
3259656,1294381,35103,455,2017-06-22 20:25:40 UTC,2017-06-22 20:25:40 UTC,,
3259691,1294424,36244,435,2017-06-22 20:32:22 UTC,2017-06-22 20:32:22 UTC,,
3259695,1294429,35103,467,2017-06-22 20:32:50 UTC,2017-06-22 20:32:50 UTC,,
3150876,1243628,35150,74,2017-05-25 20:13:49 UTC,2017-05-25 20:13:49 UTC,,
3151065,1243680,35150,81,2017-05-25 20:35:14 UTC,2017-05-25 20:35:14 UTC,,
3151066,1243681,35150,82,2017-05-25 20:35:15 UTC,2017-05-25 20:35:15 UTC,,
3151106,1243713,34601,345,2017-05-25 20:46:15 UTC,2017-05-25 20:46:15 UTC,2017-06-20 23:01:43 UTC,other
3259657,1294382,35103,456,2017-06-22 20:26:33 UTC,2017-06-22 20:26:33 UTC,,
3259658,1294390,35103,458,2017-06-22 20:27:28 UTC,2017-06-22 20:27:28 UTC,,
3259671,1294396,35103,461,2017-06-22 20:28:50 UTC,2017-06-22 20:28:50 UTC,,
3259679,1294410,35103,463,2017-06-22 20:30:35 UTC,2017-06-22 20:30:35 UTC,,
3259712,1294458,36244,447,2017-06-22 20:36:26 UTC,2017-06-22 20:36:26 UTC,,
3259713,1294460,35103,473,2017-06-22 20:36:38 UTC,2017-06-22 20:36:38 UTC,,
3151116,1243728,35150,89,2017-05-25 20:48:00 UTC,2017-05-25 20:48:00 UTC,,
3151128,1243736,34601,349,2017-05-25 20:50:32 UTC,2017-05-25 20:50:32 UTC,,
3151135,1243740,35150,93,2017-05-25 20:52:52 UTC,2017-05-25 20:52:52 UTC,,
3151162,1243750,35150,98,2017-05-25 21:04:58 UTC,2017-05-25 21:04:58 UTC,,
3151163,1243751,35150,99,2017-05-25 21:05:00 UTC,2017-05-25 21:05:00 UTC,,
3151198,1243778,34601,353,2017-05-25 21:22:15 UTC,2017-05-25 21:22:15 UTC,,
3151229,1243784,34601,354,2017-05-25 21:32:57 UTC,2017-05-25 21:32:57 UTC,,
3151060,1243653,35150,77,2017-05-25 20:34:57 UTC,2017-05-25 20:34:57 UTC,,
3151061,1243658,35150,78,2017-05-25 20:34:58 UTC,2017-05-25 20:34:58 UTC,,
3151062,1243663,35150,79,2017-05-25 20:35:00 UTC,2017-05-25 20:35:00 UTC,,
3151063,1243670,35150,80,2017-05-25 20:35:05 UTC,2017-05-25 20:35:05 UTC,,
3151101,1243708,35150,85,2017-05-25 20:45:45 UTC,2017-05-25 20:45:45 UTC,,
3151118,1243731,35150,91,2017-05-25 20:48:32 UTC,2017-05-25 20:48:32 UTC,,
3151192,1243766,35150,100,2017-05-25 21:19:48 UTC,2017-05-25 21:19:48 UTC,,
3151205,1243781,35150,101,2017-05-25 21:24:22 UTC,2017-05-25 21:24:22 UTC,,
3151059,1243689,34601,343,2017-05-25 20:34:45 UTC,2017-05-25 20:34:45 UTC,,
3151102,1243710,35150,86,2017-05-25 20:45:46 UTC,2017-05-25 20:45:46 UTC,,
3151143,1243742,35150,95,2017-05-25 20:55:44 UTC,2017-05-25 20:55:44 UTC,,
3151159,1243748,35150,97,2017-05-25 21:04:56 UTC,2017-05-25 21:04:56 UTC,,
3151058,1243685,34601,342,2017-05-25 20:34:45 UTC,2017-05-25 20:34:45 UTC,2017-06-20 15:32:59 UTC,other
3259418,1294216,36244,426,2017-06-22 19:53:04 UTC,2017-06-22 19:53:04 UTC,,
3151326,1243797,35150,102,2017-05-25 21:45:17 UTC,2017-05-25 21:45:17 UTC,,
3151414,1243807,34601,357,2017-05-25 22:07:41 UTC,2017-05-25 22:07:41 UTC,,
3151415,1243820,34601,358,2017-05-25 22:07:41 UTC,2017-05-25 22:07:41 UTC,,
3151416,1243821,34601,359,2017-05-25 22:07:43 UTC,2017-05-25 22:07:43 UTC,,
3151432,1243862,34438,344,2017-05-25 22:13:15 UTC,2017-05-25 22:13:15 UTC,,
3151433,1243863,34601,364,2017-05-25 22:13:45 UTC,2017-05-25 22:13:45 UTC,,
3259532,1294274,35391,6288,2017-06-22 20:08:47 UTC,2017-06-22 20:08:47 UTC,,
3151413,1243816,34438,342,2017-05-25 22:07:06 UTC,2017-05-25 22:07:06 UTC,,
3151428,1243860,34601,362,2017-05-25 22:12:33 UTC,2017-05-25 22:12:33 UTC,,
3151440,1243869,34848,273,2017-05-25 22:15:52 UTC,2017-05-25 22:15:52 UTC,,
3151439,1243613,34848,272,2017-05-25 22:15:50 UTC,2017-05-25 22:15:50 UTC,,
3151653,1243885,34848,274,2017-05-25 22:43:14 UTC,2017-05-25 22:43:14 UTC,,
3151654,1243920,35438,2,2017-05-25 22:43:21 UTC,2017-05-25 22:43:21 UTC,,
3151436,1243867,34601,366,2017-05-25 22:15:06 UTC,2017-05-25 22:15:06 UTC,,
3151650,1243872,34438,346,2017-05-25 22:42:39 UTC,2017-05-25 22:42:39 UTC,,
3151651,1243877,35114,48,2017-05-25 22:42:51 UTC,2017-05-25 22:42:51 UTC,,
3151652,1243879,34601,368,2017-05-25 22:43:10 UTC,2017-05-25 22:43:10 UTC,,
3151655,1243924,35406,41,2017-05-25 22:43:25 UTC,2017-05-25 22:43:25 UTC,,
3151841,1243946,35114,50,2017-05-25 22:59:21 UTC,2017-05-25 22:59:21 UTC,,
3151842,1243955,34848,275,2017-05-25 22:59:25 UTC,2017-05-25 22:59:25 UTC,,
3151844,1243965,34848,276,2017-05-25 22:59:27 UTC,2017-05-25 22:59:27 UTC,,
3151849,1243811,35150,104,2017-05-25 22:59:37 UTC,2017-05-25 22:59:37 UTC,,
3151904,1243988,35438,3,2017-05-25 23:07:15 UTC,2017-05-25 23:07:15 UTC,,
3151905,1243990,35438,4,2017-05-25 23:07:15 UTC,2017-05-25 23:07:15 UTC,,
3151906,1243906,35438,1,2017-05-25 23:07:19 UTC,2017-05-25 23:07:19 UTC,,
3151840,1243942,34601,369,2017-05-25 22:59:17 UTC,2017-05-25 22:59:17 UTC,,
3151845,1243968,35150,106,2017-05-25 22:59:34 UTC,2017-05-25 22:59:34 UTC,,
3151846,1243970,35150,107,2017-05-25 22:59:36 UTC,2017-05-25 22:59:36 UTC,,
3151852,1243972,35150,108,2017-05-25 22:59:39 UTC,2017-05-25 22:59:39 UTC,,
3151853,1243980,35150,109,2017-05-25 22:59:40 UTC,2017-05-25 22:59:40 UTC,,
3259538,1294278,35391,6290,2017-06-22 20:09:01 UTC,2017-06-22 20:09:01 UTC,,
3259676,1294400,36244,429,2017-06-22 20:29:04 UTC,2017-06-22 20:29:04 UTC,,
3259704,1294443,36244,442,2017-06-22 20:34:53 UTC,2017-06-22 20:34:53 UTC,2017-06-22 20:34:55 UTC,other
3259706,1294449,36244,444,2017-06-22 20:35:03 UTC,2017-06-22 20:35:03 UTC,2017-06-22 20:36:23 UTC,other
3259596,1294298,35391,6308,2017-06-22 20:14:29 UTC,2017-06-22 20:14:29 UTC,,
3152305,1244079,34848,277,2017-05-26 00:13:53 UTC,2017-05-26 00:13:53 UTC,,
3259716,1294469,36244,451,2017-06-22 20:38:14 UTC,2017-06-22 20:38:14 UTC,2017-06-22 20:39:38 UTC,other
3259722,1294481,36244,455,2017-06-22 20:39:49 UTC,2017-06-22 20:39:49 UTC,2017-06-22 20:39:58 UTC,other
3227533,1276977,35438,10,2017-06-14 01:52:02 UTC,2017-06-14 01:52:02 UTC,,
3227537,1277110,35103,379,2017-06-14 01:52:21 UTC,2017-06-14 01:52:21 UTC,,
3259642,1294359,35391,6366,2017-06-22 20:21:14 UTC,2017-06-22 20:21:14 UTC,,
3259663,1294394,35103,460,2017-06-22 20:28:08 UTC,2017-06-22 20:28:08 UTC,,
3259674,1294397,35391,6394,2017-06-22 20:28:54 UTC,2017-06-22 20:28:54 UTC,,
3259677,1294405,35391,6400,2017-06-22 20:30:00 UTC,2017-06-22 20:30:00 UTC,,
3259682,1294417,36244,433,2017-06-22 20:31:14 UTC,2017-06-22 20:31:14 UTC,,
3259685,1294418,35103,465,2017-06-22 20:31:38 UTC,2017-06-22 20:31:38 UTC,,
3259698,1294433,36244,439,2017-06-22 20:33:09 UTC,2017-06-22 20:33:09 UTC,,
3259703,1294440,35103,469,2017-06-22 20:34:03 UTC,2017-06-22 20:34:03 UTC,,
3259694,1294426,36244,436,2017-06-22 20:32:38 UTC,2017-06-22 20:32:38 UTC,2017-06-22 20:35:00 UTC,other
3259707,1294441,36244,441,2017-06-22 20:35:24 UTC,2017-06-22 20:35:24 UTC,,
3259708,1294453,35103,471,2017-06-22 20:35:50 UTC,2017-06-22 20:35:50 UTC,,
3259715,1294467,36244,450,2017-06-22 20:37:40 UTC,2017-06-22 20:37:40 UTC,,
3259726,1294486,36244,457,2017-06-22 20:40:52 UTC,2017-06-22 20:40:52 UTC,,
3153246,1244176,34848,279,2017-05-26 02:19:13 UTC,2017-05-26 02:19:13 UTC,,
3153237,1244182,35434,45,2017-05-26 02:18:06 UTC,2017-05-26 02:18:06 UTC,,
3259678,1294407,36244,430,2017-06-22 20:30:15 UTC,2017-06-22 20:30:15 UTC,,
3259724,1294484,36244,456,2017-06-22 20:39:51 UTC,2017-06-22 20:39:51 UTC,,
3153247,1244180,34848,280,2017-05-26 02:19:14 UTC,2017-05-26 02:19:14 UTC,,
3153251,1244327,34711,45,2017-05-26 02:19:23 UTC,2017-05-26 02:19:23 UTC,,
3259732,1294495,36244,460,2017-06-22 20:43:31 UTC,2017-06-22 20:43:31 UTC,,
3259745,1294532,36244,470,2017-06-22 20:55:37 UTC,2017-06-22 20:55:37 UTC,,
3281269,1302411,15502,9969,2017-06-28 19:31:02 UTC,2017-06-28 19:31:02 UTC,,
3281283,1303424,36244,768,2017-06-28 19:36:02 UTC,2017-06-28 19:36:02 UTC,,
3281288,1303427,31816,2638,2017-06-28 19:36:48 UTC,2017-06-28 19:36:48 UTC,,
3153249,1244298,34848,281,2017-05-26 02:19:18 UTC,2017-05-26 02:19:18 UTC,,
3153253,1244355,34711,46,2017-05-26 02:19:23 UTC,2017-05-26 02:19:23 UTC,,
3153632,1244464,35448,1,2017-05-26 04:06:13 UTC,2017-05-26 04:06:13 UTC,,
3153633,1244473,35448,2,2017-05-26 04:06:15 UTC,2017-05-26 04:06:15 UTC,,
3153631,1244456,35438,5,2017-05-26 04:06:08 UTC,2017-05-26 04:06:08 UTC,,
3259740,1294526,36244,467,2017-06-22 20:53:20 UTC,2017-06-22 20:53:20 UTC,,
3259741,1294529,36244,468,2017-06-22 20:53:25 UTC,2017-06-22 20:53:25 UTC,,
3259734,1294499,36244,462,2017-06-22 20:44:12 UTC,2017-06-22 20:44:12 UTC,,
3259736,1294508,36244,464,2017-06-22 20:45:54 UTC,2017-06-22 20:45:54 UTC,,
3228122,1277339,35103,381,2017-06-14 03:30:54 UTC,2017-06-14 03:30:54 UTC,,
3279358,1302714,35103,586,2017-06-28 01:27:04 UTC,2017-06-28 01:27:04 UTC,,
3281307,1303430,36244,771,2017-06-28 19:43:19 UTC,2017-06-28 19:43:19 UTC,,
3154248,1244530,35438,6,2017-05-26 12:50:04 UTC,2017-05-26 12:50:04 UTC,,
3154428,1244704,34601,375,2017-05-26 14:18:10 UTC,2017-05-26 14:18:10 UTC,,
3154429,1244705,34601,376,2017-05-26 14:18:12 UTC,2017-05-26 14:18:12 UTC,,
3154430,1244707,34601,377,2017-05-26 14:18:17 UTC,2017-05-26 14:18:17 UTC,,
3154256,1244521,34601,370,2017-05-26 12:51:51 UTC,2017-05-26 12:51:51 UTC,,
3154257,1244523,34601,371,2017-05-26 12:51:53 UTC,2017-05-26 12:51:53 UTC,,
3154258,1244568,34601,373,2017-05-26 12:51:54 UTC,2017-05-26 12:51:54 UTC,,
3154259,1244524,34601,372,2017-05-26 12:51:55 UTC,2017-05-26 12:51:55 UTC,,
3154265,1244580,35114,55,2017-05-26 12:52:46 UTC,2017-05-26 12:52:46 UTC,,
3154267,1244511,35150,110,2017-05-26 12:52:58 UTC,2017-05-26 12:52:58 UTC,,
3154268,1244655,35150,111,2017-05-26 12:52:59 UTC,2017-05-26 12:52:59 UTC,,
3154431,1244713,34601,378,2017-05-26 14:18:36 UTC,2017-05-26 14:18:36 UTC,,
3154260,1244570,35415,24,2017-05-26 12:52:34 UTC,2017-05-26 12:52:34 UTC,,
3154272,1244480,35448,3,2017-05-26 12:53:59 UTC,2017-05-26 12:53:59 UTC,,
3154273,1244531,35448,4,2017-05-26 12:53:59 UTC,2017-05-26 12:53:59 UTC,,
3154274,1244535,35448,5,2017-05-26 12:54:01 UTC,2017-05-26 12:54:01 UTC,,
3154275,1244642,35448,6,2017-05-26 12:54:03 UTC,2017-05-26 12:54:03 UTC,,
3154472,1244744,34601,380,2017-05-26 14:48:01 UTC,2017-05-26 14:48:01 UTC,,
3154473,1244747,34601,381,2017-05-26 14:48:03 UTC,2017-05-26 14:48:03 UTC,,
3154261,1244544,35114,51,2017-05-26 12:52:42 UTC,2017-05-26 12:52:42 UTC,,
3154262,1244554,35114,52,2017-05-26 12:52:44 UTC,2017-05-26 12:52:44 UTC,,
3154263,1244559,35114,53,2017-05-26 12:52:44 UTC,2017-05-26 12:52:44 UTC,,
